id,title,price,item_url,image_url,category_name,category_id
251,Simply Be Oriental Style Dress Size 28,$5.50 ,https://www.ebay.com/itm/255064932237?hash=item3b630dff8d:g:S9wAAOSwhvJg~EsV,https://i.ebayimg.com/thumbs/images/g/S9wAAOSwhvJg~EsV/s-l225.jpg,dress,1
252,yellow woman's dress size 12,$1.36 ,https://www.ebay.com/itm/255062672097?hash=item3b62eb82e1:g:jIoAAOSwsfNg-al3,https://i.ebayimg.com/thumbs/images/g/jIoAAOSwsfNg-al3/s-l225.jpg,dress,1
253,GAP lovely Navy / beige easy wear dress size M 12,$11.00 ,https://www.ebay.com/itm/234101676002?hash=item36818c17e2:g:0kYAAOSwXaRgrsre,https://i.ebayimg.com/thumbs/images/g/0kYAAOSwXaRgrsre/s-l225.jpg,dress,1
254,laura ashley Leaf Pattern Summer Dress,$6.88 ,https://www.ebay.com/itm/324726352793?hash=item4b9b32eb99:g:31gAAOSwvQtg~BUq,https://i.ebayimg.com/thumbs/images/g/31gAAOSwvQtg~BUq/s-l225.jpg,dress,1
255,Topshop Red Lacey Bodycon Cocktail Dress Size 10,$1.36 ,https://www.ebay.com/itm/304072395444?hash=item46cc208ab4:g:5u0AAOSwOHNg9YhT,https://i.ebayimg.com/thumbs/images/g/5u0AAOSwOHNg9YhT/s-l225.jpg,dress,1
256,Papaya Matalan Red Floral Dress Size 12,$2.06 ,https://www.ebay.com/itm/124822474421?hash=item1d0fffceb5:g:GCIAAOSwhudg-rFL,https://i.ebayimg.com/thumbs/images/g/GCIAAOSwhudg-rFL/s-l225.jpg,dress,1
257,Maurices Maxi Dress Medium,$4.40 ,https://www.ebay.com/itm/304074237793?hash=item46cc3ca761:g:V9UAAOSwu69g90u0,https://i.ebayimg.com/thumbs/images/g/V9UAAOSwu69g90u0/s-l225.jpg,dress,1
258,Asos Size 10 Orange Floral Maxi Dress,$17.60 ,https://www.ebay.com/itm/274877524780?hash=item3ffffa2b2c:g:vY0AAOSwwvhg-qwq,https://i.ebayimg.com/thumbs/images/g/vY0AAOSwwvhg-qwq/s-l225.jpg,dress,1
259,PATAGONIA Fleetwith Dress Black XS NWT,$59.99 ,https://www.ebay.com/itm/284383895841?hash=item423699e121:g:g1cAAOSwCd1g~H0O,https://i.ebayimg.com/thumbs/images/g/g1cAAOSwCd1g~H0O/s-l225.jpg,dress,1
260,Knee Length Sleevless Dress Size 10 / Small,$12.38 ,https://www.ebay.com/itm/154537219874?hash=item23fb22d722:g:yz4AAOSwqX1g45Gn,https://i.ebayimg.com/thumbs/images/g/yz4AAOSwqX1g45Gn/s-l225.jpg,dress,1
261,Raoul Dress,$11.04 ,https://www.ebay.com/itm/284381998158?hash=item42367cec4e:g:5hoAAOSwCU9g5~rm,https://i.ebayimg.com/thumbs/images/g/5hoAAOSwCU9g5~rm/s-l225.jpg,dress,1
262,Great Plains Summer Dress Size M / 12,$4.81 ,https://www.ebay.com/itm/224542824264?hash=item3447cb9748:g:CzwAAOSw65pg9ZpP,https://i.ebayimg.com/thumbs/images/g/CzwAAOSw65pg9ZpP/s-l225.jpg,dress,1
263,NWT FASHION NOVA Midi Dress Yellow,$30.00 ,https://www.ebay.com/itm/353589007039?hash=item52538c12bf:g:YRUAAOSwSVlg~Db9,https://i.ebayimg.com/thumbs/images/g/YRUAAOSwSVlg~Db9/s-l225.jpg,dress,1
264,Summer Maxi Dress Size 1xl 16-18,$2.74 ,https://www.ebay.com/itm/265240830256?hash=item3dc195e130:g:65gAAOSw~sRg-9o4,https://i.ebayimg.com/thumbs/images/g/65gAAOSw~sRg-9o4/s-l225.jpg,dress,1
265,Stunning Tunic Dress Size 14,$4.13 ,https://www.ebay.com/itm/265238800592?hash=item3dc176e8d0:g:FSMAAOSwzD5gweXQ,https://i.ebayimg.com/thumbs/images/g/FSMAAOSwzD5gweXQ/s-l225.jpg,dress,1
266,Ladies Jersey Blue Floral Dress Size 22-24(2xl) By Bonprix,$13.75 ,https://www.ebay.com/itm/133827060641?hash=item1f28b6e3a1:g:YnoAAOSwwnxg-nAH,https://i.ebayimg.com/thumbs/images/g/YnoAAOSwwnxg-nAH/s-l225.jpg,dress,1
267,Ladies Topshop Petite Dress & Leggings Bundle Size 8 Excellent Condition,$13.74 ,https://www.ebay.com/itm/224541645526?hash=item3447b99ad6:g:o1MAAOSw8aZg9u5A,https://i.ebayimg.com/thumbs/images/g/o1MAAOSw8aZg9u5A/s-l225.jpg,dress,1
268,ZARA Dress Tunic Floral Sleeveless Size M Uk 10-12 100% Cotton Unlined Summer,$20.61 ,https://www.ebay.com/itm/274874021608?hash=item3fffc4b6e8:g:~ZgAAOSwuAdg9rvD,https://i.ebayimg.com/thumbs/images/g/~ZgAAOSwuAdg9rvD/s-l225.jpg,dress,1
269,Lagenlook Boho Italian 100% Cotton Shift Dress Size L,$1.36 ,https://www.ebay.com/itm/174854279670?hash=item28b62091f6:g:hEgAAOSwSfpg-6O~,https://i.ebayimg.com/thumbs/images/g/hEgAAOSwSfpg-6O~/s-l225.jpg,dress,1
270,Whimsical Tree Of Life Summer Dress!,$16.93 ,https://www.ebay.com/itm/144123934653?hash=item218e74b7bd:g:pkMAAOSw2Bpg-rML,https://i.ebayimg.com/thumbs/images/g/pkMAAOSw2Bpg-rML/s-l225.jpg,dress,1
271,Dress Strappy Cami Long Next Sequins Beige Gold UK 10 Womens Ladies 150 Cms Long,$13.75 ,https://www.ebay.com/itm/133824156596?hash=item1f288a93b4:g:82kAAOSw-2Fg9pgi,https://i.ebayimg.com/thumbs/images/g/82kAAOSw-2Fg9pgi/s-l225.jpg,dress,1
272,Missguided - Pink Bonded Faux Suede Bodycon Dress - Size 6,$1.51 ,https://www.ebay.com/itm/234102592438?hash=item36819a13b6:g:sJEAAOSwBmZg~BXv,https://i.ebayimg.com/thumbs/images/g/sJEAAOSwBmZg~BXv/s-l225.jpg,dress,1
273,white stuff summer dress size 8,$1.65 ,https://www.ebay.com/itm/284377077388?hash=item423631d68c:g:9lQAAOSw0xhg7E85,https://i.ebayimg.com/thumbs/images/g/9lQAAOSw0xhg7E85/s-l225.jpg,dress,1
274,Blue Ruched Lantern Sleeve Solid Short Bodycon Dress,$20.63 ,https://www.ebay.com/itm/324725763745?hash=item4b9b29eea1:g:otQAAOSwNjtg-zx9,https://i.ebayimg.com/thumbs/images/g/otQAAOSwNjtg-zx9/s-l225.jpg,dress,1
275,NEW - Boden NANCY Fit & Flare Blue Riviera Boat / Beach Print Dress 14 Long 14L,$9.76 ,https://www.ebay.com/itm/234103721398?hash=item3681ab4db6:g:7tkAAOSw3fJg~UME,https://i.ebayimg.com/thumbs/images/g/7tkAAOSw3fJg~UME/s-l225.jpg,dress,1
276,Izabel London Size 14 Stunning Black Nude Lace Sleeveless Dress Fitted,$6.86 ,https://www.ebay.com/itm/114897308942?hash=item1ac069cd0e:g:BrYAAOSwHmpg9Kdr,https://i.ebayimg.com/thumbs/images/g/BrYAAOSwHmpg9Kdr/s-l225.jpg,dress,1
277,Next dress 18,$4.13 ,https://www.ebay.com/itm/144125276474?hash=item218e89313a:g:1c4AAOSwcrRg~CbZ,https://i.ebayimg.com/thumbs/images/g/1c4AAOSwcrRg~CbZ/s-l225.jpg,dress,1
278,Women Dress 16,$14.44 ,https://www.ebay.com/itm/254981274239?hash=item3b5e117a7f:g:3A8AAOSwi2FgoTin,https://i.ebayimg.com/thumbs/images/g/3A8AAOSwi2FgoTin/s-l225.jpg,dress,1
279,Zara Grey Midi Dress Size Small,$4.13 ,https://www.ebay.com/itm/224540001824?hash=item3447a08620:g:eVEAAOSwMoBg9VJK,https://i.ebayimg.com/thumbs/images/g/eVEAAOSwMoBg9VJK/s-l225.jpg,dress,1
280,Ladies In The Style Dress Size 12 Short White Embroidered Great condition,$5.50 ,https://www.ebay.com/itm/234103699394?hash=item3681aaf7c2:g:Q0kAAOSwQYlg~Tu9,https://i.ebayimg.com/thumbs/images/g/Q0kAAOSwQYlg~Tu9/s-l225.jpg,dress,1
281,Per Una M&S Linen Dress 10R Summer Holiday Wedding Occasion,$20.61 ,https://www.ebay.com/itm/284383485361?hash=item4236939db1:g:lFkAAOSwQRBgl~FQ,https://i.ebayimg.com/thumbs/images/g/lFkAAOSwQRBgl~FQ/s-l225.jpg,dress,1
282,Gorgeous Oasis dress size 10 bnwot,$6.88 ,https://www.ebay.com/itm/184963096480?hash=item2b10a8dfa0:g:9n0AAOSwKCRg-7-V,https://i.ebayimg.com/thumbs/images/g/9n0AAOSwKCRg-7-V/s-l225.jpg,dress,1
283,Next Blue Floral Frill Shoulder Tea Fit And Flare Dress Elastic Waist Size 16,$6.67 ,https://www.ebay.com/itm/403008900547?hash=item5dd533cdc3:g:zp0AAOSw4UNgw1cc,https://i.ebayimg.com/thumbs/images/g/zp0AAOSw4UNgw1cc/s-l225.jpg,dress,1
284,Coast Halter Neck Evening Dress Size 12,$17.86 ,https://www.ebay.com/itm/255064780673?hash=item3b630baf81:g:kXoAAOSwlOxg~CS9,https://i.ebayimg.com/thumbs/images/g/kXoAAOSwlOxg~CS9/s-l225.jpg,dress,1
285,A Byer Hot Pink Dress size Large,$7.00 ,https://www.ebay.com/itm/393454909379?hash=item5b9bbd77c3:g:BjMAAOSwzc5g7jg0,https://i.ebayimg.com/thumbs/images/g/BjMAAOSwzc5g7jg0/s-l225.jpg,dress,1
286,Whistle  Black Dress Size 8,$4.11 ,https://www.ebay.com/itm/164973460388?hash=item26692f3ba4:g:kaAAAOSwzkdg8Ei3,https://i.ebayimg.com/thumbs/images/g/kaAAAOSwzkdg8Ei3/s-l225.jpg,dress,1
287,Ladies East summer dress size 16 Black & white spots midi,$7.56 ,https://www.ebay.com/itm/144122920158?hash=item218e653cde:g:3agAAOSwS89g-YsJ,https://i.ebayimg.com/thumbs/images/g/3agAAOSwS89g-YsJ/s-l225.jpg,dress,1
288,asos dress 10 mini White Topshop,$13.06 ,https://www.ebay.com/itm/334085191582?hash=item4dc907779e:g:78sAAOSwcXRg72p-,https://i.ebayimg.com/thumbs/images/g/78sAAOSwcXRg72p-/s-l225.jpg,dress,1
289,Bershka Ombre Slip Dress With Cowl Neck Size M,$2.75 ,https://www.ebay.com/itm/154537915900?hash=item23fb2d75fc:g:kRsAAOSw9Ohg7Zal,https://i.ebayimg.com/thumbs/images/g/kRsAAOSw9Ohg7Zal/s-l225.jpg,dress,1
290,ladies monsoon dress size 14,$1.36 ,https://www.ebay.com/itm/194254777924?hash=item2d3a7cae44:g:FrMAAOSwqlpg~DBe,https://i.ebayimg.com/thumbs/images/g/FrMAAOSwqlpg~DBe/s-l225.jpg,dress,1
291,Weird Fish Tallahassee Organic Cotton Printed Jersey Dress Majolica Blue Size:10,$48.12 ,https://www.ebay.com/itm/174857001713?hash=item28b64a1af1:g:wTYAAOSwB5pg~Vu3,https://i.ebayimg.com/thumbs/images/g/wTYAAOSwB5pg~Vu3/s-l225.jpg,dress,1
292,Lipsy Dress 8,$5.78 ,https://www.ebay.com/itm/184895619862?hash=item2b0ca34316:g:AQwAAOSwEf1gzfAX,https://i.ebayimg.com/thumbs/images/g/AQwAAOSwEf1gzfAX/s-l225.jpg,dress,1
293,Ladies H&M White Summer Dress Size 10,$1.36 ,https://www.ebay.com/itm/384287988515?hash=item5979595b23:g:1-wAAOSwreZg-Bo5,https://i.ebayimg.com/thumbs/images/g/1-wAAOSwreZg-Bo5/s-l225.jpg,dress,1
294,*CHARMING BLUE FRESH PRODUCE 100% COTTON SUMMER DRESS**S**,$16.99 ,https://www.ebay.com/itm/324721786483?hash=item4b9aed3e73:g:LU4AAOSwP~dg9zqh,https://i.ebayimg.com/thumbs/images/g/LU4AAOSwP~dg9zqh/s-l225.jpg,dress,1
295,Marks and Spencer PER UNA Floral Dress - Size 16 - Green Mix - Embellished,$21.93 ,https://www.ebay.com/itm/184961955542?hash=item2b109776d6:g:FaUAAOSwVxpg~Cgp,https://i.ebayimg.com/thumbs/images/g/FaUAAOSwVxpg~Cgp/s-l225.jpg,dress,1
296,Per Una White & Blue Flowered Broider Anglais Summer Dress size16l,$13.74 ,https://www.ebay.com/itm/154541816180?hash=item23fb68f974:g:Bf8AAOSwYltg-p3z,https://i.ebayimg.com/thumbs/images/g/Bf8AAOSwYltg-p3z/s-l225.jpg,dress,1
297,❤️From 1p❤️ Jack Willis size 6 navy polka dots flare midi dress - wedding,$6.88 ,https://www.ebay.com/itm/184961622549?hash=item2b10926215:g:~IkAAOSwBWJg8r2A,https://i.ebayimg.com/thumbs/images/g/~IkAAOSwBWJg8r2A/s-l225.jpg,dress,1
298,EAST MIDI DRESS SIZE 18,$27.49 ,https://www.ebay.com/itm/164977168991?hash=item266967d25f:g:EC4AAOSwUjFg-9UL,https://i.ebayimg.com/thumbs/images/g/EC4AAOSwUjFg-9UL/s-l225.jpg,dress,1
299,Ishka Women’s Midi Dress Size XL Winter Sleeveless Dark Green-Black,$15.43 ,https://www.ebay.com/itm/194243788337?_trkparms=ispr%3D1&hash=item2d39d4fe31:g:S9sAAOSwx5Bg8V-T&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252FnmrOZbizxvYLH16nlu8cRBvdoLBODhs0T4cw%252BBNPJV%252F%252FpAsYS8XeQgVluoGpzmiTf4ygGAoJnU58QRhDCoS34ALZU1qPGGJaFC0IwaQYeMvN0jXkcnKV7Cwx%252F%252FIu0vKmx%252B3gXns8rslOfafZd3DflQOvXiVZoa2DDd4Q%252BbJlvss976yBz%252BmaogxLxRgbBF%252FtDtnkiwJ%252BJAUGvRDZjGOLlFq1Bg4jgz0mkRJFrIPrB0Z4BFAqkxhKJmkCvmX84DMjuiT6MBIc6DFAuol%252FiyGyh62rqrgNJdyC3J%252FZowZxnabdXC%252Bg8mGBIVUJkS%252FrYbXrjko84c9HryOOWGSn7R46v%252Bw6A1yebgB0izuSvGTPWeuvyzXGWVMcNe7GccvUpmRIVjxPof%252FmVza6tJB7SwG57Mdlq%252BYs2bAiYhiiWDojpaVWPmQv57jQIxUH1gtdCxI1qLgHxJoUBcT40DGlYOtBhtaJ2AikYLJ%252BmljUBjh5tDr3vSUpIOb7eLkgtLTwJx4ZIDbWHnFnru9HVW4kwsCLp%252BplqbK86tS1wjuBr4QH%252BN1U5JEeMEKc9hKfe9%252F2C5ym8DLXNKDdfIVZoLyA0ogK8XOARyT4lEKIbz16VRIozy5A%252BHx6K9L33nV0wEhR%252F80taFWxrg0lZczWmGteoj7tfHfOKGDoQSMXVj5UcKNokG92EWEmFIw3jIokXVdpJeqAeaP8olTI1ECxi4%252FOCd9YueHOjQ2jwuQRdKYGC8I4vOmBG2CuAVelmRTOjJ11CJDgK%252B%252F1ML6kXmVFJoCuYoZYnC1OKXW52mWN%252FUkTtXTlZfKF%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/S9sAAOSwx5Bg8V-T/s-l225.jpg,dress,1
300,WALLIS SIZE 20 DRESS. VGC.,$8.25 ,https://www.ebay.com/itm/255061548095?hash=item3b62da5c3f:g:9ZkAAOSw-lBg-EV-,https://i.ebayimg.com/thumbs/images/g/9ZkAAOSw-lBg-EV-/s-l225.jpg,dress,1
301,Blush Pink Evening Prom Bridesmaids Dress Size L Size 10/12,$13.75 ,https://www.ebay.com/itm/154543203977?hash=item23fb7e2689:g:XlQAAOSwsdBg6fMh,https://i.ebayimg.com/thumbs/images/g/XlQAAOSwsdBg6fMh/s-l225.jpg,dress,1
302,Doen Victoire Dress,$450.00 ,https://www.ebay.com/itm/294295518525?hash=item4485613d3d:g:fAoAAOSwBKFg~O0q,https://i.ebayimg.com/thumbs/images/g/fAoAAOSwBKFg~O0q/s-l225.jpg,dress,1
303,Pewter Grey Little Mistress Prom/ Bridesmaids/ Occasion Dress Size 8,$4.13 ,https://www.ebay.com/itm/194254570352?hash=item2d3a798370:g:7LMAAOSw0R1g~Agv,https://i.ebayimg.com/thumbs/images/g/7LMAAOSw0R1g~Agv/s-l225.jpg,dress,1
304,Zimmerman Long Silk Dress,$24.29 ,https://www.ebay.com/itm/313611832014?hash=item4904b8cace:g:xgcAAOSwOx5g-PXY,https://i.ebayimg.com/thumbs/images/g/xgcAAOSwOx5g-PXY/s-l225.jpg,dress,1
305,Bodycon Gold Dress Size 12 Petit Bnwt,$4.11 ,https://www.ebay.com/itm/133828458151?hash=item1f28cc36a7:g:NW4AAOSwAPZg~HPo,https://i.ebayimg.com/thumbs/images/g/NW4AAOSwAPZg~HPo/s-l225.jpg,dress,1
306,LuLu Little Black Dress Size M NWT,$18.00 ,https://www.ebay.com/itm/184962714574?hash=item2b10a30bce:g:mrgAAOSwwbtg~Kq~,https://i.ebayimg.com/thumbs/images/g/mrgAAOSwwbtg~Kq~/s-l225.jpg,dress,1
307,Primark Floral Sage Dress Size 16 Bnwot,$19.25 ,https://www.ebay.com/itm/265237207738?hash=item3dc15e9aba:g:698AAOSwVhxg9zSy,https://i.ebayimg.com/thumbs/images/g/698AAOSwVhxg9zSy/s-l225.jpg,dress,1
308,white stuff  Marianne dress size 16 Brand New with tags,$6.88 ,https://www.ebay.com/itm/384293518515?hash=item5979adbcb3:g:6xgAAOSwBKBg~H7v,https://i.ebayimg.com/thumbs/images/g/6xgAAOSwBKBg~H7v/s-l225.jpg,dress,1
309,Ladies Size 18 Polka Dot Dress,$4.13 ,https://www.ebay.com/itm/224546045865?hash=item3447fcbfa9:g:5d0AAOSw5jZg8v~C,https://i.ebayimg.com/thumbs/images/g/5d0AAOSw5jZg8v~C/s-l225.jpg,dress,1
310,Xscape Womens Gown Dress Navy Blue Size 6 V-Neck Sequin Fringe Solid $299- 036,$104.99 ,https://www.ebay.com/itm/154543418023?_trkparms=ispr%3D1&hash=item23fb816aa7:g:u7AAAOSwKx5g~KVR&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0FWx%252By0SpP1FMXH9%252FWXnj3yO8qU1n9OX3KUa5vGw6un8lxswyAHMx222zqKiz32wghx11mgc4pQSzxA8niv7j3%252B0RmkMGTcsZJFIPmq9U%252FRObyQQ3%252FDucTpNy0b9vNZLMpGWj4n41ssuN81ZinHYRhniRKDGEQwT%252F0flXdoAahy5%252Bi%252B6d%252F8144C6AfDsSKwF5QbQxY%252BqwP0WseRp3TAVTIJEuawwRVfuE%252B%252BQpcr9PjEwx%252BoC0goxbRQePmAbo%252BbWw79pRESJ8SR08Z92WRQiXrGx%252BL3%252BbhF3ftKEOmiff1bFwYRyXNiM%252BNC1wbBScVN%252BhwGD5JY%252FOq08eCA2A3JWkVwkzQv6Xe5bS0wZlfZEg44uADaq46mFyA08LBjAtb8qCJHwPK9jhaEluaMyvnVF67rOY9XjnGLeNojIE%252BMaaySTtc4ljFqk9SY11IlnYsYT6BJoF1uqHQdAkYtuNdvEn5wFsJe2CqC4P0tKBzE2TUbfcCuj%252BdbiPesNRJjZ0eYIyamuzaqUkaRrlrFsnj7Tbn3gCQSPK07TN2i7CqY5YSsF4%252FC68rS9GidKz%252FwhQ%252FQl8PxFeQvPDyCVvxdMw8GoCJ01whpQO6ez%252BGd%252F%252FY66GvwL6c0tK36Ri9bjiqa63UVUtYg%252ByMSbDMcd9qyggIrDx3Esnc%252BOWl9EYA21A7dTN%252BWd%252BEtcnkgMPbsZ7lxMV2yZl7a9Y%252BSVY5vO9tNriwUVBVUBaEAophnRmgRvHQsm4kqnhvH6FhkgD3oR88c6Rrlpjo89ZMmqWIINQfedZyHcmD8%253D%7Campid%3APL_CLK%7Cclp%3A2334524,https://i.ebayimg.com/thumbs/images/g/u7AAAOSwKx5g~KVR/s-l225.jpg,dress,1
311,Primark Floral Sage Dress Size 16 Bnwot,$19.25 ,https://www.ebay.com/itm/265237207738?hash=item3dc15e9aba:g:698AAOSwVhxg9zSy,https://i.ebayimg.com/thumbs/images/g/698AAOSwVhxg9zSy/s-l225.jpg,dress,1
312,white stuff  Marianne dress size 16 Brand New with tags,$6.88 ,https://www.ebay.com/itm/384293518515?hash=item5979adbcb3:g:6xgAAOSwBKBg~H7v,https://i.ebayimg.com/thumbs/images/g/6xgAAOSwBKBg~H7v/s-l225.jpg,dress,1
313,Ladies Size 18 Polka Dot Dress,$4.13 ,https://www.ebay.com/itm/224546045865?hash=item3447fcbfa9:g:5d0AAOSw5jZg8v~C,https://i.ebayimg.com/thumbs/images/g/5d0AAOSw5jZg8v~C/s-l225.jpg,dress,1
314,ladies summer dress size 14 used,$2.75 ,https://www.ebay.com/itm/384292840989?hash=item5979a3661d:g:oWgAAOSwenhg--Po,https://i.ebayimg.com/thumbs/images/g/oWgAAOSwenhg--Po/s-l225.jpg,dress,1
315,❤️From 1p❤️ PLT size 6 turquoise lace flare dress - party night date wedding,$0.01 ,https://www.ebay.com/itm/184961626100?hash=item2b10926ff4:g:TygAAOSwwPhg8qLB,https://i.ebayimg.com/thumbs/images/g/TygAAOSwwPhg8qLB/s-l225.jpg,dress,1
316,Boohoo Dress Size 18 BNWT,$6.19 ,https://www.ebay.com/itm/154541813139?hash=item23fb68ed93:g:JkkAAOSwTIVg-vAC,https://i.ebayimg.com/thumbs/images/g/JkkAAOSwTIVg-vAC/s-l225.jpg,dress,1
317,zara dress xs,$6.88 ,https://www.ebay.com/itm/313608203417?hash=item4904816c99:g:dmcAAOSwnYFg9TUS,https://i.ebayimg.com/thumbs/images/g/dmcAAOSwnYFg9TUS/s-l225.jpg,dress,1
318,oh polly dress 6,$27.50 ,https://www.ebay.com/itm/154540929712?hash=item23fb5b72b0:g:KNsAAOSwHa9g-flc,https://i.ebayimg.com/thumbs/images/g/KNsAAOSwHa9g-flc/s-l225.jpg,dress,1
319,LADIES LOVELY LACE AND DIAMANTE EVENING DRESS SIZE 12,$1.36 ,https://www.ebay.com/itm/353587909417?hash=item52537b5329:g:mpQAAOSwYY5g-xLa,https://i.ebayimg.com/thumbs/images/g/mpQAAOSwYY5g-xLa/s-l225.jpg,dress,1
320,Zara M Green Flowy Dress,$16.50 ,https://www.ebay.com/itm/265240982711?hash=item3dc19834b7:g:KyQAAOSwfblg~AIi,https://i.ebayimg.com/thumbs/images/g/KyQAAOSwfblg~AIi/s-l225.jpg,dress,1
321,TED BAKER 'CRISTEN' FULL LENGTH NUDE PEACH FLORAL MAXI DRESS SIZE 5 UK 16,$4.40 ,https://www.ebay.com/itm/334088702884?hash=item4dc93d0ba4:g:6VAAAOSwEstg~H8M,https://i.ebayimg.com/thumbs/images/g/6VAAAOSwEstg~H8M/s-l225.jpg,dress,1
322,Sheike Gracie Mini Dress Size 8,$110.39 ,https://www.ebay.com/itm/274870938796?hash=item3fff95acac:g:R9gAAOSwP15g8bBc,https://i.ebayimg.com/thumbs/images/g/R9gAAOSwP15g8bBc/s-l225.jpg,dress,1
323,ladies Next shirt dress size 16,$3.30 ,https://www.ebay.com/itm/184960518484?hash=item2b10818954:g:oyYAAOSwL6dg-tcZ,https://i.ebayimg.com/thumbs/images/g/oyYAAOSwL6dg-tcZ/s-l225.jpg,dress,1
324,Black Maxi Dress - AX Paris - Size 12,$6.88 ,https://www.ebay.com/itm/324721441166?hash=item4b9ae7f98e:g:LagAAOSwqX1g7d4W,https://i.ebayimg.com/thumbs/images/g/LagAAOSwqX1g7d4W/s-l225.jpg,dress,1
325,Adidas by Hyke black & white knit dress Size 8,$11.03 ,https://www.ebay.com/itm/164975453755?hash=item26694da63b:g:6hMAAOSw~Hdg-qsa,https://i.ebayimg.com/thumbs/images/g/6hMAAOSw~Hdg-qsa/s-l225.jpg,dress,1
326,Boden Retro Print Shift Dress.  UK 10 R,$13.75 ,https://www.ebay.com/itm/154535438043?hash=item23fb07a6db:g:Ml8AAOSwJmBg9DK0,https://i.ebayimg.com/thumbs/images/g/Ml8AAOSwJmBg9DK0/s-l225.jpg,dress,1
327,Precis Petite Dress New Size 10,$4.81 ,https://www.ebay.com/itm/265237268418?hash=item3dc15f87c2:g:fb4AAOSw9otg90XN,https://i.ebayimg.com/thumbs/images/g/fb4AAOSw9otg90XN/s-l225.jpg,dress,1
328,Large Zara Green Dress Fits 14,$8.25 ,https://www.ebay.com/itm/234099668740?hash=item36816d7704:g:evkAAOSww2tg-Web,https://i.ebayimg.com/thumbs/images/g/evkAAOSww2tg-Web/s-l225.jpg,dress,1
329,Ladies red and blue dress from Joe Browns Size 20 BNWOT,$9.61 ,https://www.ebay.com/itm/373657154524?hash=item56ffb3b3dc:g:AmkAAOSwxlxg-Sma,https://i.ebayimg.com/thumbs/images/g/AmkAAOSwxlxg-Sma/s-l225.jpg,dress,1
330,Bnwot Next Navy And White Spotty Dress 16,$11.00 ,https://www.ebay.com/itm/114903813724?hash=item1ac0cd0e5c:g:PXEAAOSw8~Ng-xCr,https://i.ebayimg.com/thumbs/images/g/PXEAAOSw8~Ng-xCr/s-l225.jpg,dress,1
331,Long Very Flattering Dress Size 26/28,$9.61 ,https://www.ebay.com/itm/144121379484?hash=item218e4dba9c:g:T7AAAOSwmstg9~Qq,https://i.ebayimg.com/thumbs/images/g/T7AAAOSwmstg9~Qq/s-l225.jpg,dress,1
332,Next summer dress Size 10,$6.88 ,https://www.ebay.com/itm/144120280349?hash=item218e3cf51d:g:ul8AAOSwMspg0dvP,https://i.ebayimg.com/thumbs/images/g/ul8AAOSwMspg0dvP/s-l225.jpg,dress,1
333,Boden Green Lace Dress Dress Size 8R,$24.07 ,https://www.ebay.com/itm/164977984921?hash=item2669744599:g:P7oAAOSwaD1g8ysE,https://i.ebayimg.com/thumbs/images/g/P7oAAOSwaD1g8ysE/s-l225.jpg,dress,1
334,joanie dress size 18 Vintage Style,$11.00 ,https://www.ebay.com/itm/393463729037?hash=item5b9c440b8d:g:b90AAOSwdf9g~PIH,https://i.ebayimg.com/thumbs/images/g/b90AAOSwdf9g~PIH/s-l225.jpg,dress,1
335,Manyan Lagenlook Dress Large,$9.63 ,https://www.ebay.com/itm/224542694152?hash=item3447c99b08:g:~50AAOSw94Bg9rZW,https://i.ebayimg.com/thumbs/images/g/~50AAOSw94Bg9rZW/s-l225.jpg,dress,1
336,river island dress size 14,$4.13 ,https://www.ebay.com/itm/255062627157?hash=item3b62ead355:g:RWgAAOSweQVg-Z9F,https://i.ebayimg.com/thumbs/images/g/RWgAAOSweQVg-Z9F/s-l225.jpg,dress,1
337,Topshop Wrap Dress Size 8,$5.78 ,https://www.ebay.com/itm/324725194316?hash=item4b9b213e4c:g:lUMAAOSw-S5g1dm6,https://i.ebayimg.com/thumbs/images/g/lUMAAOSw-S5g1dm6/s-l225.jpg,dress,1
338,LADIES F&F DRESS in GREEN FLORAL PRINT size 16,$9.63 ,https://www.ebay.com/itm/194253464746?hash=item2d3a68a4aa:g:MLYAAOSw-Xdg-u1-,https://i.ebayimg.com/thumbs/images/g/MLYAAOSw-Xdg-u1-/s-l225.jpg,dress,1
339,Matilda Jane women Character Counts dress Large fit and flare,$9.00 ,https://www.ebay.com/itm/284381336850?hash=item423672d512:g:MwkAAOSwR6Fg-boM,https://i.ebayimg.com/thumbs/images/g/MwkAAOSwR6Fg-boM/s-l225.jpg,dress,1
340,Primark Ladies size 8 sleeveless calf length  viscose mix dress,$6.88 ,https://www.ebay.com/itm/234097943010?hash=item36815321e2:g:UEQAAOSwcPBg984p,https://i.ebayimg.com/thumbs/images/g/UEQAAOSwcPBg984p/s-l225.jpg,dress,1
