Title,Prices,Item_url,Image_url,Category
Cube Agree GTC carbon road bicycle Shimano Dura Ace,$612.52,https://www.ebay.com/itm/164961047298?hash=item266871d302:g:hMIAAOSwn-hg8Fyx,https://i.ebayimg.com/thumbs/images/g/hMIAAOSwn-hg8Fyx/s-l225.jpg,Bicycle
"26"" BEACH CRUISER BIKE Firmstrong Urban Men Matte Black",$299.00,https://www.ebay.com/itm/274873502307?hash=item3fffbcca63:g:-a0AAOSw20Jgeaal,https://i.ebayimg.com/thumbs/images/g/-a0AAOSw20Jgeaal/s-l225.jpg,Bicycle
Best Offer Wins - Ultimate BEST Folding Recumbent Trike Bike Bicycle 3 Wheels,$500.00,https://www.ebay.com/itm/324715912383?hash=item4b9a939cbf:g:NrQAAOSwTnhgkd-V,https://i.ebayimg.com/thumbs/images/g/NrQAAOSwTnhgkd-V/s-l225.jpg,Bicycle
Merida Crossways Hybrid Trekking Bicycle 57cm Frame/ front suspension,$156.53,https://www.ebay.com/itm/334079437061?hash=item4dc8afa905:g:-JIAAOSwwhRg8dh3,https://i.ebayimg.com/thumbs/images/g/-JIAAOSwwhRg8dh3/s-l225.jpg,Bicycle
Huffy 26 Cranbrook Women's Comfort Cruiser Bike Blue,$185.00,https://www.ebay.com/itm/164959880661?epid=2303748866&hash=item26686005d5:g:2FAAAOSwgsJf6c49,https://i.ebayimg.com/thumbs/images/g/2FAAAOSwgsJf6c49/s-l225.jpg,Bicycle
Boardman Bike Frame - Large - White - Brand New And Boxed,$204.17,https://www.ebay.com/itm/234079029153?hash=item36803287a1:g:BxgAAOSwzSpg5H8b,https://i.ebayimg.com/thumbs/images/g/BxgAAOSwzSpg5H8b/s-l225.jpg,Bicycle
bicycle,$59.00,https://www.ebay.com/itm/184948967461?hash=item2b0fd14825:g:cVQAAOSwEFpg8zqW,https://i.ebayimg.com/thumbs/images/g/cVQAAOSwEFpg8zqW/s-l225.jpg,Bicycle
Full carbon road bike 56cm,$406.98,https://www.ebay.com/itm/265236651926?hash=item3dc1561f96:g:fn8AAOSwsUJg9p2c,https://i.ebayimg.com/thumbs/images/g/fn8AAOSwsUJg9p2c/s-l225.jpg,Bicycle
Carrera Vengeance mountain bike mens,$238.20,https://www.ebay.com/itm/184947062377?hash=item2b0fb43669:g:9vEAAOSwyZBg8nOu,https://i.ebayimg.com/thumbs/images/g/9vEAAOSwyZBg8nOu/s-l225.jpg,Bicycle
Trek Alpha 1.2 Series Road Bike (Prestige Condition),$235.48,https://www.ebay.com/itm/224539333584?hash=item34479653d0:g:u7AAAOSw2zJg9IP7,https://i.ebayimg.com/thumbs/images/g/u7AAAOSw2zJg9IP7/s-l225.jpg,Bicycle
Beach Cruiser bicycle - completely rebuilt from scratch .,$272.23,https://www.ebay.com/itm/363468521423?hash=item54a0697fcf:g:-JoAAOSwdpRg4dY6,https://i.ebayimg.com/thumbs/images/g/-JoAAOSwdpRg4dY6/s-l225.jpg,Bicycle
Mountain bike,$680.58,https://www.ebay.com/itm/203530015736?hash=item2f635593f8:g:vJsAAOSw9-pg9YDM,https://i.ebayimg.com/thumbs/images/g/vJsAAOSw9-pg9YDM/s-l225.jpg,Bicycle
Rhonson Vintage Touring Bike Bicycle,$86.80,https://www.ebay.com/itm/224532859944?hash=item3447338c28:g:hHMAAOSwdzVg7XCX,https://i.ebayimg.com/thumbs/images/g/hHMAAOSwdzVg7XCX/s-l225.jpg,Bicycle
NS core Dirt Jump bike Small 4X,$224.59,https://www.ebay.com/itm/274870662212?hash=item3fff917444:g:5lMAAOSwdopg3c7F,https://i.ebayimg.com/thumbs/images/g/5lMAAOSwdopg3c7F/s-l225.jpg,Bicycle
wheelie Bike,$122.50,https://www.ebay.com/itm/384275764068?hash=item59789ed364:g:P-MAAOSw5cpg71EE,https://i.ebayimg.com/thumbs/images/g/P-MAAOSw5cpg71EE/s-l225.jpg,Bicycle
Saracen Raw Mountain Bike,$108.89,https://www.ebay.com/itm/274867464714?hash=item3fff60aa0a:g:LVMAAOSwp-Bg7x5w,https://i.ebayimg.com/thumbs/images/g/LVMAAOSwp-Bg7x5w/s-l225.jpg,Bicycle
New ListingFrog Tadpole Balance Bike Red,$129.31,https://www.ebay.com/itm/284378848530?hash=item42364cdd12:g:7MkAAOSwjj9g90ex,https://i.ebayimg.com/thumbs/images/g/7MkAAOSwjj9g90ex/s-l225.jpg,Bicycle
Boardman 29er Pro TXC Mountain Bike Large Frame,$363.43,https://www.ebay.com/itm/294283858588?hash=item4484af529c:g:nXIAAOSwgHxg9WlN,https://i.ebayimg.com/thumbs/images/g/nXIAAOSwgHxg9WlN/s-l225.jpg,Bicycle
mens dawes bike,$42.20,https://www.ebay.com/itm/304066424449?hash=item46cbc56e81:g:YEcAAOSwu4lg7xo7,https://i.ebayimg.com/thumbs/images/g/YEcAAOSwu4lg7xo7/s-l225.jpg,Bicycle
Scots Racer Bike,$219.53,https://www.ebay.com/itm/384283048826?hash=item59790dfb7a:g:qM0AAOSw1jJg7cIg,https://i.ebayimg.com/thumbs/images/g/qM0AAOSw1jJg7cIg/s-l225.jpg,Bicycle
Giant Contend 2 Bike,$215.06,https://www.ebay.com/itm/234094750210?hash=item3681226a02:g:-9YAAOSwV8tg5tKN,https://i.ebayimg.com/thumbs/images/g/-9YAAOSwV8tg5tKN/s-l225.jpg,Bicycle
giant atx mountain bike 27.5 wheels,$245.01,https://www.ebay.com/itm/203530079332?hash=item2f63568c64:g:jpMAAOSw4lRg9akq,https://i.ebayimg.com/thumbs/images/g/jpMAAOSw4lRg9akq/s-l225.jpg,Bicycle
Koga Miyata Road Winner Classic Road Bike 1980 Vintage bicycle in Green Nice,$238.20,https://www.ebay.com/itm/194246465112?hash=item2d39fdd658:g:h-IAAOSw2q1gs6Sv,https://i.ebayimg.com/thumbs/images/g/h-IAAOSw2q1gs6Sv/s-l225.jpg,Bicycle
Tifosi Road Bike 54cm Aluminium Carbon Shimano Groupset,$204.17,https://www.ebay.com/itm/184943176800?hash=item2b0f78ec60:g:YkQAAOSwAHlgcuxc,https://i.ebayimg.com/thumbs/images/g/YkQAAOSwAHlgcuxc/s-l225.jpg,Bicycle
Bicycle,$680.58,https://www.ebay.com/itm/265234475101?hash=item3dc134e85d:g:zRQAAOSwvz9g9AQC,https://i.ebayimg.com/thumbs/images/g/zRQAAOSwvz9g9AQC/s-l225.jpg,Bicycle
Giant Roam 3 Mens Hybrid Commuter Bicycle Bike,$353.89,https://www.ebay.com/itm/284369052496?hash=item4235b76350:g:5swAAOSwVF1g7Gxy,https://i.ebayimg.com/thumbs/images/g/5swAAOSwVF1g7Gxy/s-l225.jpg,Bicycle
Marin Hybrid Bicycle,$136.12,https://www.ebay.com/itm/184919471464?hash=item2b0e0f3568:g:2aYAAOSwv7Fg4Dbv,https://i.ebayimg.com/thumbs/images/g/2aYAAOSwv7Fg4Dbv/s-l225.jpg,Bicycle
Boardman Mens Sport road bike,$198.73,https://www.ebay.com/itm/164959681761?hash=item26685cfce1:g:bxsAAOSw4QVg7zpY,https://i.ebayimg.com/thumbs/images/g/bxsAAOSw4QVg7zpY/s-l225.jpg,Bicycle
New ListingSpesialized road bike,$408.35,https://www.ebay.com/itm/154538334188?hash=item23fb33d7ec:g:cy4AAOSw8p1g9zpx,https://i.ebayimg.com/thumbs/images/g/cy4AAOSw8p1g9zpx/s-l225.jpg,Bicycle
New ListingRecumbent Bicycle - made in Seattle,$199.99,https://www.ebay.com/itm/194249225297?hash=item2d3a27f451:g:EkkAAOSwTAJg9w~L,https://i.ebayimg.com/thumbs/images/g/EkkAAOSwTAJg9w~L/s-l225.jpg,Bicycle
Giant Escape 1 Hybrid Bike (Large),$245.01,https://www.ebay.com/itm/174835050659?hash=item28b4fb28a3:g:GBoAAOSwzW5g6gnv,https://i.ebayimg.com/thumbs/images/g/GBoAAOSwzW5g6gnv/s-l225.jpg,Bicycle
Genuine Specialized Big Hit bike DH Al. Frame,$326.68,https://www.ebay.com/itm/324714714026?hash=item4b9a8153aa:g:NNAAAOSwFMRg7zhh,https://i.ebayimg.com/thumbs/images/g/NNAAAOSwFMRg7zhh/s-l225.jpg,Bicycle
mens mountain bike,$408.35,https://www.ebay.com/itm/393441228458?hash=item5b9aecb6aa:g:xQsAAOSwyzJg7h8~,https://i.ebayimg.com/thumbs/images/g/xQsAAOSwyzJg7h8~/s-l225.jpg,Bicycle
Cannondale Mountain Bike,$217.61,https://www.ebay.com/itm/124817052258?hash=item1d0fad1262:g:aUwAAOSwSrhg9Yuo,https://i.ebayimg.com/thumbs/images/g/aUwAAOSwSrhg9Yuo/s-l225.jpg,Bicycle
Black Strida LT Folding Bike,$438.29,https://www.ebay.com/itm/234090952725?hash=item3680e87815:g:PQwAAOSwurtg8Wpe,https://i.ebayimg.com/thumbs/images/g/PQwAAOSwurtg8Wpe/s-l225.jpg,Bicycle
full suspension mountain bike,$435.57,https://www.ebay.com/itm/124814740234?hash=item1d0f89cb0a:g:f4YAAOSwJDxg8sI6,https://i.ebayimg.com/thumbs/images/g/f4YAAOSwJDxg8sI6/s-l225.jpg,Bicycle
Brompton bike nano Kit,$291.29,https://www.ebay.com/itm/284372670323?hash=item4235ee9773:g:7BAAAOSwSChg8FTq,https://i.ebayimg.com/thumbs/images/g/7BAAAOSwSChg8FTq/s-l225.jpg,Bicycle
Thorn Road Bike. 50x52cm.,$381.12,https://www.ebay.com/itm/174845129115?hash=item28b594f19b:g:L30AAOSwTxdg8wT8,https://i.ebayimg.com/thumbs/images/g/L30AAOSwTxdg8wT8/s-l225.jpg,Bicycle
Mafia Chenga 27.5 INCH Wheelie Bike,$134.75,https://www.ebay.com/itm/255058145073?hash=item3b62a66f31:g:-p4AAOSwYZtg6tjQ,https://i.ebayimg.com/thumbs/images/g/-p4AAOSwYZtg6tjQ/s-l225.jpg,Bicycle
Raleigh Road Bike,$134.75,https://www.ebay.com/itm/402994518544?hash=item5dd4585a10:g:xrEAAOSwiT9g7~it,https://i.ebayimg.com/thumbs/images/g/xrEAAOSwiT9g7~it/s-l225.jpg,Bicycle
road bike 56cm,$544.46,https://www.ebay.com/itm/353581217232?hash=item52531535d0:g:UdgAAOSwLlNg9Zyl,https://i.ebayimg.com/thumbs/images/g/UdgAAOSwLlNg9Zyl/s-l225.jpg,Bicycle
Vintage Bicycle Nuts And Bolts Joblot,$13.60,https://www.ebay.com/itm/144118056168?hash=item218e1b04e8:g:zT8AAOSwQZxg9EvA,https://i.ebayimg.com/thumbs/images/g/zT8AAOSwQZxg9EvA/s-l225.jpg,Bicycle
29er Carbon Mountain Bike  Rock Shox Recon Dt Dwiss Shimano XT 10 Speed,$816.69,https://www.ebay.com/itm/324719087059?hash=item4b9ac40dd3:g:i-cAAOSwFx9g5dcC,https://i.ebayimg.com/thumbs/images/g/i-cAAOSwFx9g5dcC/s-l225.jpg,Bicycle
Dahon Stow-Away 6 Speed Folding Bike,$107.50,https://www.ebay.com/itm/284377391709?hash=item423636a25d:g:nIkAAOSwekdg7J3~,https://i.ebayimg.com/thumbs/images/g/nIkAAOSwekdg7J3~/s-l225.jpg,Bicycle
Mens carrera hybrid bike,$176.95,https://www.ebay.com/itm/353574978358?hash=item5252b60336:g:yuUAAOSwD15g5gU7,https://i.ebayimg.com/thumbs/images/g/yuUAAOSwD15g5gU7/s-l225.jpg,Bicycle
FRAME MOUNTAIN BIKE FRAME MERIDA FULL SUSPENSION,$145.62,https://www.ebay.com/itm/304073396342?hash=item46cc2fd076:g:bcAAAOSwSgtg9oGl,https://i.ebayimg.com/thumbs/images/g/bcAAAOSwSgtg9oGl/s-l225.jpg,Bicycle
Specialized Ruby ful carbon road bike 54cm,$224.59,https://www.ebay.com/itm/144118328778?hash=item218e1f2dca:g:uv0AAOSwr5Ng8E4i,https://i.ebayimg.com/thumbs/images/g/uv0AAOSwr5Ng8E4i/s-l225.jpg,Bicycle
Cinelli Lightning Radical 105 2014-size 54-Road Bicycle-Trimax 30kb wheelset,$588.13,https://www.ebay.com/itm/363473514850?hash=item54a0b5b162:g:lkUAAOSw4udg7BA0,https://i.ebayimg.com/thumbs/images/g/lkUAAOSw4udg7BA0/s-l225.jpg,Bicycle
Vintage Maclean Featherweight Bike Frame Set,$197.37,https://www.ebay.com/itm/114896942489?hash=item1ac0643599:g:Y14AAOSwKh9g7zyw,https://i.ebayimg.com/thumbs/images/g/Y14AAOSwKh9g7zyw/s-l225.jpg,Bicycle
DMR Drone Dirt Jump Bike,$272.23,https://www.ebay.com/itm/114894302890?hash=item1ac03beeaa:g:W8QAAOSwFoJg8cc4,https://i.ebayimg.com/thumbs/images/g/W8QAAOSwFoJg8cc4/s-l225.jpg,Bicycle
Vintage hercules bicycle,$22.32,https://www.ebay.com/itm/363473808823?hash=item54a0ba2db7:g:t2MAAOSwQU1g9ZI2,https://i.ebayimg.com/thumbs/images/g/t2MAAOSwQU1g9ZI2/s-l225.jpg,Bicycle
New ListingCannondale CAAD 8 Bike Shimano 54cm,$777.77,https://www.ebay.com/itm/184955813446?hash=item2b1039be46:g:6EAAAOSwdPFg92mO,https://i.ebayimg.com/thumbs/images/g/6EAAAOSwdPFg92mO/s-l225.jpg,Bicycle
Ladies Trek Bicycle,$163.34,https://www.ebay.com/itm/304068594767?hash=item46cbe68c4f:g:fUAAAOSwTTFg8Ulv,https://i.ebayimg.com/thumbs/images/g/fUAAAOSwTTFg8Ulv/s-l225.jpg,Bicycle
Ladies Trek Bicycle,$163.34,https://www.ebay.com/itm/304068594767?hash=item46cbe68c4f:g:fUAAAOSwTTFg8Ulv,https://i.ebayimg.com/thumbs/images/g/fUAAAOSwTTFg8Ulv/s-l225.jpg,Bicycle
Haro Team Issue XL 21” T/tube bmx bike Alloy 6061 Sinz AC  Race Pro - 20” Wheel,$270.87,https://www.ebay.com/itm/144116611139?hash=item218e04f843:g:It4AAOSw4s5g8sF4,https://i.ebayimg.com/thumbs/images/g/It4AAOSw4s5g8sF4/s-l225.jpg,Bicycle
2015 Scott Aspect Hard tail Mountain Bike,$500.00,https://www.ebay.com/itm/234089934834?hash=item3680d8eff2:g:-LwAAOSwD6lg5oSB,https://i.ebayimg.com/thumbs/images/g/-LwAAOSwD6lg5oSB/s-l225.jpg,Bicycle
Boardman Team Carbon Road Bike,$340.29,https://www.ebay.com/itm/393453861011?hash=item5b9bad7893:g:7wgAAOSwvyVg9q2g,https://i.ebayimg.com/thumbs/images/g/7wgAAOSwvyVg9q2g/s-l225.jpg,Bicycle
Cannondale R500 CAD3 Road Bike - Bontrager Wheels,$400.00,https://www.ebay.com/itm/393451049265?hash=item5b9b829131:g:hqIAAOSw6lhg9LhJ,https://i.ebayimg.com/thumbs/images/g/hqIAAOSw6lhg9LhJ/s-l225.jpg,Bicycle
mercian bike frame,$272.23,https://www.ebay.com/itm/184886422804?hash=item2b0c16ed14:g:hDYAAOSw-ZxgxiAj,https://i.ebayimg.com/thumbs/images/g/hDYAAOSw-ZxgxiAj/s-l225.jpg,Bicycle
Vintage Peugeot Road Bike,$72.14,https://www.ebay.com/itm/393450106337?hash=item5b9b742de1:g:xJ4AAOSwMexg8~So,https://i.ebayimg.com/thumbs/images/g/xJ4AAOSwMexg8~So/s-l225.jpg,Bicycle
Sirius 653 Road Bike 58.5cm (23in) Campagnolo Groupset  Cinelli Mavic,$265.42,https://www.ebay.com/itm/144117861568?hash=item218e180cc0:g:YM4AAOSwzFFgvShR,https://i.ebayimg.com/thumbs/images/g/YM4AAOSwzFFgvShR/s-l225.jpg,Bicycle
Vintage 1990 Peugeot Optimum Road/Racing Bike Reynolds 531 frame & forks,$134.75,https://www.ebay.com/itm/174846105268?hash=item28b5a3d6b4:g:gMoAAOSwX4Ng9AHr,https://i.ebayimg.com/thumbs/images/g/gMoAAOSwX4Ng9AHr/s-l225.jpg,Bicycle
Specialized tricross bike,$530.85,https://www.ebay.com/itm/255034562787?hash=item3b613e98e3:g:7ogAAOSwK4Ng24O5,https://i.ebayimg.com/thumbs/images/g/7ogAAOSwK4Ng24O5/s-l225.jpg,Bicycle
Ktm 2021 Chicago Disc 27” Men’s Mountain Bike,$544.46,https://www.ebay.com/itm/203523298188?hash=item2f62ef138c:g:vqQAAOSwMkZg7DFL,https://i.ebayimg.com/thumbs/images/g/vqQAAOSwMkZg7DFL/s-l225.jpg,Bicycle
New ListingGiant Defy Road Bike Small NEW Groupset!,$272.23,https://www.ebay.com/itm/144120454057?hash=item218e3f9ba9:g:9Q0AAOSwwKxg9uoP,https://i.ebayimg.com/thumbs/images/g/9Q0AAOSwwKxg9uoP/s-l225.jpg,Bicycle
Cannondale Super V 500 Aluminium Full Suspension Mountain Bike Frame/Made in USA,$122.50,https://www.ebay.com/itm/234089428856?hash=item3680d13778:g:vPsAAOSwo~lg3E06,https://i.ebayimg.com/thumbs/images/g/vPsAAOSwo~lg3E06/s-l225.jpg,Bicycle
Brompton folding bike 3 speed,$455.99,https://www.ebay.com/itm/265234724403?hash=item3dc138b633:g:MCMAAOSw2Rpg9Exa,https://i.ebayimg.com/thumbs/images/g/MCMAAOSw2Rpg9Exa/s-l225.jpg,Bicycle
"26"" 48V 1000W Electric Bicycle Motor Conversion Kit E-Bike Front Wheel Motor Hub",$204.15,https://www.ebay.com/itm/403004009832?hash=item5dd4e92d68:g:l0cAAOSwYltg9XL~,https://i.ebayimg.com/thumbs/images/g/l0cAAOSwYltg9XL~/s-l225.jpg,Bicycle
Bmx bike X-rated Exile 24'' wheel,$88.47,https://www.ebay.com/itm/384284920454?hash=item59792a8a86:g:HiMAAOSwwKxg9ckb,https://i.ebayimg.com/thumbs/images/g/HiMAAOSwwKxg9ckb/s-l225.jpg,Bicycle
Saracen Amplitude Team Al Jump Bike Frame,$245.01,https://www.ebay.com/itm/313608437757?hash=item490484fffd:g:5iAAAOSw0URg9XuR,https://i.ebayimg.com/thumbs/images/g/5iAAAOSw0URg9XuR/s-l225.jpg,Bicycle
Vintage Specialized Allez Epic Single Speed Bike,$543.10,https://www.ebay.com/itm/304072442380?hash=item46cc21420c:g:~n0AAOSw3-lg9Zb4,https://i.ebayimg.com/thumbs/images/g/~n0AAOSw3-lg9Zb4/s-l225.jpg,Bicycle
Trek 6300 Mountain Bike,$238.20,https://www.ebay.com/itm/334081395036?hash=item4dc8cd895c:g:iX4AAOSw1jdg9GVU,https://i.ebayimg.com/thumbs/images/g/iX4AAOSw1jdg9GVU/s-l225.jpg,Bicycle
Folding Bike - Supa Lite ALLOY Frame folding bike with Shimano Gears,$265.42,https://www.ebay.com/itm/144115852863?hash=item218df9663f:g:LdkAAOSwuJRg8eaF,https://i.ebayimg.com/thumbs/images/g/LdkAAOSwuJRg8eaF/s-l225.jpg,Bicycle
Carlton Reynolds 531c Vintage Retro Steel Road Bike Singlespeed,$306.26,https://www.ebay.com/itm/114891060261?hash=item1ac00a7425:g:La0AAOSw4udg7teE,https://i.ebayimg.com/thumbs/images/g/La0AAOSw4udg7teE/s-l225.jpg,Bicycle
Bicycle,$49.68,https://www.ebay.com/itm/384277588044?hash=item5978baa84c:g:NScAAOSw7kBg8HYJ,https://i.ebayimg.com/thumbs/images/g/NScAAOSw7kBg8HYJ/s-l225.jpg,Bicycle
Chromag Stylus medium bike 26er frame Steel,$319.87,https://www.ebay.com/itm/384272183422?hash=item597868307e:g:R04AAOSw9Tpg4zu5,https://i.ebayimg.com/thumbs/images/g/R04AAOSw9Tpg4zu5/s-l225.jpg,Bicycle
